uid,has_photo,sex,has_mobile,followers_count,contacts,relatives,relation,personal,activities,music,movies,tv,books,about,quotes,albums,audios,followers,friends,pages,photos,subscriptions,videos,clips_followers,age,city,country
623178820,1,1,1,15,0,1,1,1,1,1,1,1,1,1,1,0,0,15,86,26,10,11,0,101,27,110,1
623159606,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,0,0,0,44,,
623042122,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,98,23,,0,0,,32,42,1
623032351,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,56,,0,0,,22,,
623032059,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,35,,0,0,,37,,1
623031703,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,51,,0,0,,32,108,1
623018412,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,121,43,,3,0,,30,60,1
622914948,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,185,1,1,12,1,1,0,2,25,,
622890672,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,270,3,,0,0,,28,1,1
622785463,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,43,,0,0,,33,,1
622760292,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,11,,0,0,,28,1,1
622553300,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,2,0,0,5,23,,
622552368,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11,,1,0,,23,,
622440744,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,5,11,5,96,0,5,22,1,1
622423340,1,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,590,55,5,74,1,614,,4234,1
622412142,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,20,,
622407808,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,1,,29,0,,31,,1
622375208,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,0,,40,99,1
622300557,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,4,,42,0,,,22,1
622296954,1,1,1,80,0,1,1,1,1,1,1,1,1,1,1,0,7,80,168,2,6,74,3,248,25,11,1
622289534,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3,0,59,6,4,2,18,59,,,1
622195092,1,1,1,80,0,1,1,1,1,1,1,1,1,1,1,0,9,80,143,5,1,43,4,223,28,22,1
622110619,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,71,5,7,25,0,71,31,,
622074934,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,,1,0,,28,,
622048163,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,150,4,,74,0,,25,2487,1
621918907,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,52,,1,0,,30,109,1
621911741,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,110,8,,78,0,,24,22,1
621783525,1,1,0,16,0,1,1,1,1,1,1,1,1,1,1,0,105,16,150,56,8,61,26,166,,99,1
621783524,1,1,1,15,0,1,1,1,1,1,1,1,1,1,1,0,107,15,105,24,7,24,17,120,,99,1
621783492,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,108,46,,24,0,,,99,1
621655148,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,80,10,,40,0,,28,,
621653146,1,1,0,53,0,1,1,1,1,1,1,1,1,1,1,0,0,53,69,10,2,1,12,122,21,22,1
621518036,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,8,3,1,0,2,38,,
621136831,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,5,,21,0,,,,1
621034151,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,0,0,1,0,0,2,33,1957236,5
621030911,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,5,,39,0,,,,1
620986092,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,39,0,8,0,10,0,0,8,15,,
620916442,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,31,0,49,80,5,29,0,49,,,1
620864727,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,115,62,,1,0,,,,1
620836104,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,11,1,55,68,6,8,0,56,,1,1
620780974,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,72,,0,0,,,,
620716591,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,44,4,2,0,32,,,1
620433301,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,25,4,26,16,18,3,4,30,24,,
620392446,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,6,,0,0,,27,,18
620298056,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,9,,0,0,,32,2,1
620205616,1,2,1,34,0,0,0,0,0,0,0,0,0,0,0,0,43,34,0,52,22,0,1,34,,2,1
620164251,1,1,1,224,0,1,1,1,1,1,1,1,1,1,1,0,12,224,775,3,5,310,6,999,22,99,1
620160157,1,1,1,354,0,1,1,1,1,1,1,1,1,1,1,0,9,354,917,0,5,279,3,1271,23,99,1
620153000,1,1,1,638,0,1,1,1,1,1,1,1,1,1,1,0,12,638,1079,3,5,272,3,1717,24,99,1
620148952,1,1,0,484,0,1,1,1,1,1,1,1,1,1,1,0,10,484,977,4,5,263,3,1461,26,99,1
620137345,1,2,1,7,0,1,1,1,1,1,1,1,1,1,1,1,4,7,220,6,2,40,6,227,51,2,1
620021239,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,31,2,1,1,16,27,42,1
619985816,0,2,1,6,0,1,1,1,1,1,1,1,1,1,1,0,0,6,5,1,0,0,0,11,25,1,1
619960256,1,2,1,5,0,1,1,1,1,1,1,1,1,1,1,0,4,5,1,5,1,3,1,6,32,1,1
619949180,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,57,,0,0,,40,1,1
619798338,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,79,22,,45,0,,,49,1
619798166,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,0,,,99,1
619798146,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,,0,0,,,99,1
619798082,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,55,,28,0,,,49,1
619614613,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,146,0,,0,0,,,1,1
619578834,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,45,,1,0,,25,119,1
619576581,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,,0,0,,27,,1
619464823,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,17,,1,0,,36,4890,1
619325499,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,10,,0,0,,,99,1
619319773,1,1,1,472,0,1,1,1,1,1,1,1,1,1,1,0,11,472,21,13,2,3,0,493,47,,
619116476,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8,56,8,40,0,9,,1,1
618843319,1,1,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1892,9,37,4,0,1933,32,2,1
618671599,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,21,1,2244,301,14,1025,0,2245,31,,1
618572429,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,,18,0,,,1,1
618569891,1,2,1,40,0,1,1,1,1,1,1,1,1,1,1,0,8,40,309,20,19,1,0,349,,87,1
618564379,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,23,3,6,21,15,1,0,9,,1,1
618561479,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,27,,1,0,,,1,1
618545736,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,46,0,6,27,6,12,0,6,,1,1
618508678,1,1,0,24,0,1,1,1,1,1,1,1,1,1,1,0,10,24,56,27,5,36,0,80,,1,1
618286946,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,18,0,,39,41,1
618244227,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,0,0,,44,119,1
618154555,1,1,1,15,0,1,1,1,1,1,1,1,1,1,1,0,0,15,27,22,5,18,0,42,25,1941483,5
618110917,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,2,0,53,,
617925329,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,15,194,18
617773632,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,16,4,9,0,1,40,1924636,5
617772313,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,175,0,,92,0,,,5373,1
617674026,1,2,1,51,0,1,1,1,1,1,1,1,1,1,1,5,8,51,387,11,117,2,0,438,,87,1
617657725,1,2,1,26,0,1,1,1,1,1,1,1,1,1,1,1,0,26,100,174,11,37,0,126,14,,
617543098,1,1,1,10,0,1,1,1,1,1,1,1,1,1,1,0,0,10,24,98,14,53,0,34,19,1,1
617536743,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,0,34,,
617394630,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,192,89,,41,0,,,10,1
617390656,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,198,112,,28,0,,,1,1
617126680,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,13,5,23,53,6,0,11,28,29,,1
617119296,1,1,1,10,0,1,1,1,1,1,1,1,1,1,1,0,0,10,15,257,5,0,0,25,,2,1
617118403,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,4,8,227,5,1,0,12,,1,1
616914640,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,5,4,197,2,9,1,8,201,33,,1
616910100,1,1,1,11,0,1,1,1,1,1,1,1,1,1,1,0,42,11,117,41,19,4,0,128,42,105,1
616816196,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,8,42,24,21,4,1,50,14,,
616803939,1,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,76,57,14,1,43,0,133,23,1,1
616631543,1,1,1,46,0,1,1,1,1,1,1,1,1,1,1,0,10,46,155,16,5,86,4,201,,151,1
616460107,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,104,3,,0,0,,,,
616202285,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,71,102,,28,0,,,49,1
616198043,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,86,40,,42,0,,25,49,1
616197472,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,66,38,,63,0,,27,99,1
616193287,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,29,,38,0,,29,,1
616193266,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,161,25,,63,0,,24,49,1
616192326,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,32,1,15,11,10,6,11,16,32,,18
616190135,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,64,36,,43,0,,30,146,1
615999154,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,90,10,,3,0,,26,1,1
615942262,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,64,16,,0,0,,31,,
615802794,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,176,0,,69,0,,,266,1
615543366,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,12,6,212,14,10,0,9,218,24,1,1
615539100,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,6,0,228,7,9,0,7,228,25,1,1
615287657,1,2,1,34,0,1,1,1,1,1,1,1,1,1,1,1,0,34,127,687,5,161,0,161,39,,
615217080,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,48,29,,5,0,,15,,
615213866,1,1,1,8,0,1,1,1,1,1,1,1,1,1,1,1,30,8,38,35,7,18,0,46,26,99,1
615212771,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,0,6,35,31,5,9,0,41,25,99,1
615212195,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,,0,0,,33,55,1
615047796,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,444,142,,187,0,,47,4838,1
614509013,1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,61,16,20,0,46,,,
614476185,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,35,1,0,15,0,0,23,1,,,
614225990,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,0,0,0,36,,
614220644,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,557,17,,308,0,,39,,
614154109,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,3,11,2,0,0,5,39,1,1
614091626,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,71,,0,0,,,,
613994178,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,463,9,,50,0,,,108,1
613509492,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,287,0,,60,0,,20,,
613423716,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,8,0,5,24,,1
613116766,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,91,139,1
613067403,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23,,0,0,,25,,
613018508,1,1,1,18,0,1,1,1,1,1,1,1,1,1,1,0,0,18,48,78,5,0,0,66,33,1,1
612823362,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0,49,0,1,28,,5
612777900,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,236,8,,160,0,,,,1
612777421,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,262,12,,135,0,,,,1
612750860,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,249,8,,140,0,,,,1
612566712,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,,0,0,,,25,1
612458020,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,105,8,,32,0,,34,,1
612289050,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,25,1,126,8,5,12,10,127,,,1
612263647,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,106,7,,98,0,,32,,
611992204,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,26,,0,0,,,60,1
611721561,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,,0,0,,43,1,1
611425640,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,0,,7,0,,30,,1
611371222,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,111,52,,0,0,,20,8043,1
611207269,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,69,2,,23,0,,,2,1
611113403,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,18,17,,3,0,,37,2,1
611103061,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,147,11,,92,0,,24,,1
610995605,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
610824637,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,129,60,,0,0,,26,106,1
610814042,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,92,8,,0,0,,29,5399,1
610813556,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,104,70,,2,0,,26,106,1
610789142,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,68,13,,0,0,,27,1,1
610771541,0,2,1,3,0,1,1,1,1,1,1,1,1,1,1,1,6,3,3,9,1,2,0,6,,14,4
610763023,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,102,119,,0,0,,27,106,1
609863882,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,50,,0,0,,,,1
609857406,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,56,,1,0,,,,1
609733265,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,130,,47,0,,21,42,1
609702350,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
609464594,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,44,,1,0,,31,102,1
609463835,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,38,1,11,44,4,0,11,12,36,102,1
609416780,1,2,1,10,0,1,1,1,1,1,1,1,1,1,1,0,9,10,413,17,18,61,0,423,,87,1
609398027,1,1,1,72,0,0,0,0,0,0,0,0,0,0,0,1,0,72,138,20,9,1,2,210,24,1,1
609364441,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,,0,0,,38,,
609345632,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,12,,1,0,,29,1,1
609321955,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,18,,0,0,,19,1957236,5
609269402,1,1,1,27,0,1,1,1,1,1,1,1,1,1,1,0,13,27,112,22,5,40,5,139,28,151,1
609155014,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,,0,0,,24,11,1
609058086,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,156,5,,0,0,,25,,1
608909477,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,33,0,63,19,51,3,19,63,,,
608902975,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,13,0,55,45,131,0,16,55,24,,
608755128,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,168,27,,0,0,,27,2404,1
608742752,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,102,8,,0,0,,33,,1
608726043,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,183,53,,13,0,,25,108,1
608707940,1,1,1,10,0,1,1,1,1,1,1,1,1,1,1,0,5,10,1,8,1,0,3,11,27,,
608691780,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,184,10,,0,0,,30,106,1
608682023,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,206,57,,5,0,,27,830,1
608611919,1,1,0,11,0,1,1,1,1,1,1,1,1,1,1,1,20,11,101,23,5,30,0,112,,99,1
608529140,1,1,1,26,0,1,1,1,1,1,1,1,1,1,1,1,30,26,64,44,40,10,20,90,24,99,1
608417675,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,1,0,,21,,
608405418,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,105,620,5,238,0,106,20,,
608397085,1,1,1,39,0,1,1,1,1,1,1,1,1,1,1,1,21,39,60,22,15,31,18,99,24,99,1
608351287,1,1,1,24,0,1,1,1,1,1,1,1,1,1,1,1,27,24,83,34,5,18,0,107,,99,1
608309102,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,5,0,0,1,,,
608234364,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
608146544,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,26,5,0,15,4,32,,1
608116378,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,30,4,16,31,11,1,2,20,69,42,1
608094169,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,109,15,,38,0,,118,96,1
608088047,1,2,1,15,0,1,1,1,1,1,1,1,1,1,1,1,5,15,93,13,6,8,5,108,58,96,1
607930226,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,207,0,,0,0,,,,
607893405,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,40,2,16,42,7,3,37,18,39,102,1
607878235,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
607475844,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
607208582,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,56,90,,36,0,,32,2,1
606855602,1,2,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,4,20,12,7,3,0,24,,,
606447180,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,15,,
605827789,1,2,1,10,0,1,1,1,1,1,1,1,1,1,1,1,23,10,207,6,3,21,3,217,45,1,1
605611121,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,51,,34,0,,30,,
605567184,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,47,11,,3,0,,,,
605566770,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,,38,0,,33,108,1
605566720,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,5,,3,0,,40,,
605091065,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,173,48,,95,0,,,,
605086329,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,274,64,,53,0,,,,
604984148,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,30,,0,0,,20,109,1
604599176,1,1,1,111,0,1,1,1,1,1,1,1,1,1,1,1,14,111,84,10,9,5,9,195,24,1,1
604487524,1,1,0,36,0,1,1,1,1,1,1,1,1,1,1,1,8,36,29,8,9,0,9,65,24,1,1
604479272,1,1,1,37,0,1,1,1,1,1,1,1,1,1,1,1,12,37,41,19,9,1,6,78,24,1,1
604469208,1,1,0,46,0,1,1,1,1,1,1,1,1,1,1,1,7,46,40,15,9,4,9,86,25,1,1
604464818,1,1,1,69,0,1,1,1,1,1,1,1,1,1,1,1,14,69,60,12,9,2,9,129,24,1,1
604454475,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,136,1,,43,0,,,,1
604443804,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,176,3,,26,0,,,,
604440260,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,1,0,0,2,28,,
604383215,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,4,55,5,3,7,0,59,36,,
604377659,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,42,20,6,18,1,42,34,99,1
604279351,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,62,2,1
604269035,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,224,20,,98,0,,,,1
604124594,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,0,31,,
604119906,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,12,3,44,29,7,4,2,47,21,1,1
604015466,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,8,5,4,0,0,8,,,
603838153,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,12,7,2,1,0,13,25,,
603735682,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,32,,21,0,,51,,
603441941,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,0,,36,0,,28,,
603318777,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,26,0,1,17,5,0,13,1,,,
603315325,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,36,,0,0,,,,
603309646,1,1,1,18,0,1,1,1,1,1,1,1,1,1,1,0,3,18,394,121,9,3,39,412,50,95,1
603172558,1,2,1,56,0,1,1,1,1,1,1,1,1,1,1,0,135,56,98,427,5,0,11,154,28,1,1
603035334,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,36,,
603016228,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,196,85,,43,0,,27,10,1
602780825,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13,,0,0,,34,,
602768770,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,,0,0,,31,,
602663590,1,2,1,20,0,1,1,1,1,1,1,1,1,1,1,1,6,20,58,36,4,7,8,78,,2,1
602286298,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,305,31,,138,0,,,49,1
602277629,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,407,34,,108,0,,,49,1
602267970,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,466,33,,137,0,,,49,1
602181623,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,326,39,,11,0,,,8043,1
602085152,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,3,32,2,0,48,4,21,,
602081363,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,314,28,,14,0,,,2,1
601778886,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,21,,2,0,,23,2404,1
601762204,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12,,1,0,,32,106,1
601724954,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,21,,1,0,,40,108,1
601708866,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,134,32,,48,0,,40,2,1
601644695,1,1,1,11,0,1,1,1,1,1,1,1,1,1,1,1,3,11,40,8,47,0,2,51,,1029,1
601624189,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,10,1,6,2,1,12,65,17,1
601484289,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,24,,1
601424009,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,102,4,,9,0,,,2,1
601288885,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,125,15,,18,0,,,338,1
601277033,1,2,1,12,0,1,1,1,1,1,1,1,1,1,1,0,0,12,19,851,10,131,0,31,21,367,18
601266882,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,24,,14,0,,35,148,1
601266834,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,109,26,,7,0,,24,,
601265429,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,13,,12,0,,22,,1
601251995,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,12,1,8,5,36,1,14,9,33,2,1
601216608,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,12,2,3,9,25,0,12,5,26,2,1
601150453,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,9,1,8,17,5,6,0,9,37,,
601047482,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,,13,0,,31,,
600971688,1,2,1,17,0,1,1,1,1,1,1,1,1,1,1,2,200,17,120,59,12,39,2,137,14,,
600869866,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,147,8,,80,0,,25,153,1
600815401,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,249,28,,6,0,,,108,1
600814130,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,290,26,,50,0,,25,708,1
600808621,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,561,27,,5,0,,,106,1
600772505,1,1,1,96,0,1,1,1,1,1,1,1,1,1,1,0,0,96,0,26,46,22,0,96,,81,1
